date,account_number,amount,type,memo,account_currency,account_type,account_name,category_main,category_sub,category_sub2,details,data_source
2012-11-07,ACCOUNT_CURRENT,-8.85,PAYMENT,GOODGE STREET NEWS,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2012-11-07,ACCOUNT_CURRENT,-80.69,PAYMENT,NAKED WINES UK,£,Current Account,Current,Shopping,Groceries,wine,,synthetic
2012-11-08,ACCOUNT_CURRENT,-140.04,DD,E.ON ENERGY,£,Current Account,Current,Bills,utilities,gas/elec,,synthetic
2012-11-08,ACCOUNT_CURRENT,-12.66,PAYMENT,O'Farrells Butchers,£,Current Account,Current,Shopping,Groceries,,,synthetic
2012-11-09,ACCOUNT_CURRENT,-100.00,CASH,CASH WITHDRAWAL ATM,£,Current Account,Current,Withdrawal,,,,synthetic
2012-11-09,ACCOUNT_CURRENT,-23.79,PAYMENT,UBER   TRIP HELP.UBER.COM,£,Current Account,Current,Transport,taxi,,,synthetic
2012-11-10,ACCOUNT_CURRENT,-10.36,DD,SPOTIFY UK,£,Current Account,Current,Leisure,subscription,music,,synthetic
2012-11-10,ACCOUNT_CURRENT,-18.90,PAYMENT,THE GALLERY PUB,£,Current Account,Current,Leisure,food/drinks,pub,,synthetic
2012-11-10,ACCOUNT_SAINSBURY,-99.09,PAYMENT,SAINSBURY'S S/MKTS,£,Credit Card,Sainsbury,Shopping,Groceries,Supermarket,,synthetic
2012-11-11,ACCOUNT_CURRENT,-5.93,PAYMENT,BLANK STREET COFFEE,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2012-11-11,ACCOUNT_CURRENT,-13.41,PAYMENT,BOOTS THE CHEMIST,£,Current Account,Current,Health,General,Medicine,,synthetic
2012-11-11,ACCOUNT_CURRENT,-6.72,PAYMENT,PRET A MANGER,£,Current Account,Current,Leisure,food/drinks,restaurant,,synthetic
2012-11-11,ACCOUNT_CURRENT,-10.19,DD,SKYPE COMMUNICATIONS,£,Current Account,Current,Bills,utilities,Mobile Phone,,synthetic
2012-11-12,ACCOUNT_CURRENT,-42.46,PAYMENT,OYSTERCARD TOPUP,£,Current Account,Current,Transport,tube,,,synthetic
2012-11-12,ACCOUNT_CURRENT,-37.79,DD,PLUSNET PLC,£,Current Account,Current,Bills,utilities,broadband,,synthetic
2012-11-12,ACCOUNT_CURRENT,-6.45,PAYMENT,SUPERSAVE LONDON,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2012-11-13,ACCOUNT_AMEX,-35.48,PAYMENT,VITAL INGREDIENT,£,Credit Card,Amex,Leisure,food/drinks,restaurant,,synthetic
2012-11-13,ACCOUNT_CURRENT,-3.87,PAYMENT,STARBUCKS COFFEE,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2012-11-14,ACCOUNT_CURRENT,-58.73,TFR,CLEANER_A,£,Current Account,Current,Bills,Household,cleaner,,synthetic
2012-11-14,ACCOUNT_CURRENT,-4.41,PAYMENT,PRET A MANGER,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2012-11-15,ACCOUNT_CURRENT,-22.21,DD,VODAFONE LTD,£,Current Account,Current,Bills,utilities,Mobile Phone,,synthetic
2012-11-16,ACCOUNT_CURRENT,-17.20,PAYMENT,CABVISION NETWORK,£,Current Account,Current,Transport,taxi,,,synthetic
2012-11-16,ACCOUNT_CURRENT,-41.00,PAYMENT,CAMDEN HEAD,£,Current Account,Current,Leisure,food/drinks,pub,,synthetic
2012-11-16,ACCOUNT_CURRENT,-54.96,PAYMENT,GOCARDLESS-MERCHANT 9551,£,Current Account,Current,Missing,,,,synthetic
2012-11-16,ACCOUNT_CURRENT,-11.08,PAYMENT,GOODGE STREET NEWS,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2012-11-16,ACCOUNT_CURRENT,-14.31,PAYMENT,O'Farrells Butchers,£,Current Account,Current,Shopping,Groceries,,,synthetic
2012-11-17,ACCOUNT_CURRENT,-86.69,PAYMENT,DISHOOM SHOREDITCH 838,£,Current Account,Current,Missing,,,,synthetic
2012-11-17,ACCOUNT_CURRENT,-8.28,PAYMENT,PAYBYPHONE PARKING,£,Current Account,Current,Transport,Automotive,parking & fees,,synthetic
2012-11-17,ACCOUNT_CURRENT,-4.79,PAYMENT,PRET A MANGER,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2012-11-18,ACCOUNT_CURRENT,-8.72,PAYMENT,FURNESS STORE,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2012-11-18,ACCOUNT_CURRENT,-35.28,PAYMENT,Prince Of Wales,£,Current Account,Current,Leisure,food/drinks,pub,,synthetic
2012-11-19,ACCOUNT_CURRENT,-24.19,PAYMENT,ROYAL OAK PUB,£,Current Account,Current,Leisure,food/drinks,pub,,synthetic
2012-11-19,ACCOUNT_CURRENT,-41.73,PAYMENT,TFL TRAVEL CH,£,Current Account,Current,Transport,tube,,,synthetic
2012-11-20,ACCOUNT_CURRENT,-40.63,PAYMENT,FRANCO MANCA,£,Current Account,Current,Leisure,food/drinks,restaurant,,synthetic
2012-11-20,ACCOUNT_CURRENT,-10.19,PAYMENT,GOODGE STREET NEWS,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2012-11-20,ACCOUNT_CURRENT,-13.15,DD,TV LICENSE MTHLY,£,Current Account,Current,Bills,utilities,TV License,,synthetic
2012-11-21,ACCOUNT_CURRENT,-13.47,PAYMENT,BOOTS THE CHEMIST,£,Current Account,Current,Health,General,Medicine,,synthetic
2012-11-21,ACCOUNT_CURRENT,-55.54,TFR,CLEANER_A,£,Current Account,Current,Bills,Household,cleaner,,synthetic
2012-11-21,ACCOUNT_CURRENT,-8.46,PAYMENT,FURNESS STORE,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2012-11-21,ACCOUNT_CURRENT,-84.28,PAYMENT,JAZZ WINE MART,£,Current Account,Current,Shopping,Groceries,wine,,synthetic
2012-11-21,ACCOUNT_CURRENT,-3.50,PAYMENT,PRET A MANGER,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2012-11-21,ACCOUNT_CURRENT,-3.32,PAYMENT,PRET A MANGER,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2012-11-21,ACCOUNT_CURRENT,-5.55,PAYMENT,STARBUCKS COFFEE,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2012-11-22,ACCOUNT_CURRENT,-16.80,PAYMENT,UBER   TRIP HELP.UBER.COM,£,Current Account,Current,Transport,taxi,,,synthetic
2012-11-23,ACCOUNT_CURRENT,-150.00,CASH,CASH WITHDRAWAL ATM,£,Current Account,Current,Withdrawal,,,,synthetic
2012-11-23,ACCOUNT_CURRENT,3189.78,FPI,COMPANY_A SALARY,£,Current Account,Current,Income,Salary,,,synthetic
2012-11-23,ACCOUNT_CURRENT,-29.80,PAYMENT,FITZROY TAVERN,£,Current Account,Current,Leisure,food/drinks,pub,,synthetic
2012-11-23,ACCOUNT_CURRENT,-4.91,PAYMENT,KAFFEINE LONDON,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2012-11-23,ACCOUNT_CURRENT,-3.13,PAYMENT,STARBUCKS COFFEE,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2012-11-24,ACCOUNT_CURRENT,-11.48,PAYMENT,EURO SUPERMARKET,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2012-11-24,ACCOUNT_CURRENT,-29.07,PAYMENT,FITZROY TAVERN,£,Current Account,Current,Leisure,food/drinks,pub,,synthetic
2012-11-24,ACCOUNT_CURRENT,-46.74,PAYMENT,HOMESENSE LONDON,£,Current Account,Current,Shopping,Household,,,synthetic
2012-11-24,ACCOUNT_CURRENT,-4.63,PAYMENT,KAFFEINE LONDON,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2012-11-24,ACCOUNT_CURRENT,-100.30,PAYMENT,WAITROSE 0123,£,Current Account,Current,Shopping,Groceries,Supermarket,,synthetic
2012-11-25,ACCOUNT_CURRENT,-22.61,PAYMENT,CMT UK LTD,£,Current Account,Current,Transport,taxi,,,synthetic
2012-11-25,ACCOUNT_CURRENT,-4.54,PAYMENT,PRET A MANGER,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2012-11-25,ACCOUNT_CURRENT,-8.35,PAYMENT,SAVERS HEALTH & BE,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2012-11-26,ACCOUNT_CURRENT,-9.75,PAYMENT,FURNESS STORE,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2012-11-26,ACCOUNT_CURRENT,-63.54,PAYMENT,KFC LONDON,£,Current Account,Current,Leisure,food/drinks,restaurant,,synthetic
2012-11-26,ACCOUNT_CURRENT,-410.62,TFR,POT OF GOLD TRANSFER,£,Current Account,Current,Savings,Transfer,,,synthetic
2012-11-26,ACCOUNT_CURRENT,-56.00,PAYMENT,TESCO PFS,£,Current Account,Current,Transport,Automotive,Petrol,,synthetic
2012-11-26,ACCOUNT_CURRENT,-35.60,PAYMENT,TFL TRAVEL CH,£,Current Account,Current,Transport,tube,,,synthetic
2012-11-26,ACCOUNT_SAVINGS,410.62,TFR,POT OF GOLD CREDIT,£,Savings,Pot of Gold,Savings,Transfer,,,synthetic
2012-11-27,ACCOUNT_BARCLAYCARD,-72.02,PAYMENT,TKMAXX KILBURN,£,Credit Card,Barclaycard,Shopping,Clothes,,,synthetic
2012-11-28,ACCOUNT_CURRENT,-15.00,DD,BRITISH RED CROSS,£,Current Account,Current,Bills,Charity,,,synthetic
2012-11-28,ACCOUNT_CURRENT,-58.84,TFR,CLEANER_A,£,Current Account,Current,Bills,Household,cleaner,,synthetic
2012-11-28,ACCOUNT_CURRENT,-43.47,PAYMENT,FRANCO MANCA,£,Current Account,Current,Leisure,food/drinks,restaurant,,synthetic
2012-11-28,ACCOUNT_CURRENT,-3.03,PAYMENT,GREGGS PLC,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2012-11-29,ACCOUNT_CURRENT,-5.13,PAYMENT,GREGGS PLC,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2012-11-29,ACCOUNT_CURRENT,-7.86,PAYMENT,PRET A MANGER,£,Current Account,Current,Leisure,food/drinks,restaurant,,synthetic
2012-11-30,ACCOUNT_CURRENT,-57.89,PAYMENT,EBAY MARKETPLACE,£,Current Account,Current,Shopping,Household,,,synthetic
2012-11-30,ACCOUNT_CURRENT,-6.96,PAYMENT,EURO SUPERMARKET,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2012-11-30,ACCOUNT_CURRENT,-3.53,PAYMENT,KAFFEINE LONDON,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2012-11-30,ACCOUNT_CURRENT,-15.78,PAYMENT,NATIONAL LOTTERY,£,Current Account,Current,Leisure,entertainment,,,synthetic
2012-11-30,ACCOUNT_CURRENT,-16.51,PAYMENT,STARS POKER,£,Current Account,Current,Leisure,entertainment,,,synthetic
2012-11-30,ACCOUNT_CURRENT,-25.52,PAYMENT,VERIFONE TAXI,£,Current Account,Current,Transport,taxi,,,synthetic
2012-11-30,ACCOUNT_SAVINGS,9.58,INT,INTEREST PAID GROSS,£,Savings,Pot of Gold,Savings,Interest,,,synthetic
2012-12-01,ACCOUNT_CURRENT,-7.53,PAYMENT,DIAMOND NEWS,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2012-12-01,ACCOUNT_CURRENT,-1050.00,DD,MTG 80451771,£,Current Account,Current,House,Mortgage,,,synthetic
2012-12-01,ACCOUNT_CURRENT,-8.17,PAYMENT,PRET A MANGER,£,Current Account,Current,Leisure,food/drinks,restaurant,,synthetic
2012-12-01,ACCOUNT_CURRENT,-75.25,PAYMENT,TESCO STORES 2384,£,Current Account,Current,Shopping,Groceries,Supermarket,,synthetic
2012-12-02,ACCOUNT_CURRENT,-18.95,PAYMENT,CABVISION NETWORK,£,Current Account,Current,Transport,taxi,,,synthetic
2012-12-02,ACCOUNT_CURRENT,-52.77,PAYMENT,EBAY MARKETPLACE,£,Current Account,Current,Shopping,Household,,,synthetic
2012-12-02,ACCOUNT_CURRENT,-10.35,PAYMENT,EURO SUPERMARKET,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2012-12-02,ACCOUNT_CURRENT,-6.90,PAYMENT,JUSTPARK.COM,£,Current Account,Current,Transport,Automotive,parking & fees,,synthetic
2012-12-02,ACCOUNT_CURRENT,-14.32,PAYMENT,O'Farrells Butchers,£,Current Account,Current,Shopping,Groceries,,,synthetic
2012-12-02,ACCOUNT_CURRENT,-39.12,DD,PURE GYM LTD,£,Current Account,Current,Leisure,sport,gym,,synthetic
2012-12-03,ACCOUNT_CURRENT,-8.44,DD,AMAZON PRIME MEMBER,£,Current Account,Current,Leisure,subscription,amazon,,synthetic
2012-12-03,ACCOUNT_CURRENT,-73.24,PAYMENT,JAZZ WINE MART,£,Current Account,Current,Shopping,Groceries,wine,,synthetic
2012-12-03,ACCOUNT_CURRENT,-5.77,PAYMENT,KAFFEINE LONDON,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2012-12-03,ACCOUNT_CURRENT,-37.64,PAYMENT,LUL TICKET MACHINE,£,Current Account,Current,Transport,tube,,,synthetic
2012-12-03,ACCOUNT_CURRENT,-8.83,PAYMENT,SAVERS HEALTH & BE,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2012-12-03,ACCOUNT_CURRENT,-38.88,PAYMENT,THE WOODMAN PUB,£,Current Account,Current,Leisure,food/drinks,pub,,synthetic
2012-12-04,ACCOUNT_CURRENT,-13.94,PAYMENT,IRISH MEAT MARKET LTD,£,Current Account,Current,Shopping,Groceries,,,synthetic
2012-12-04,ACCOUNT_CURRENT,-10.68,PAYMENT,SUPERSAVE LONDON,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2012-12-04,ACCOUNT_CURRENT,-28.42,PAYMENT,UBER   TRIP HELP.UBER.COM,£,Current Account,Current,Transport,taxi,,,synthetic
2012-12-05,ACCOUNT_AMEX,113.11,CR,AMERICAN EXPRESS,£,Credit Card,Amex,Shopping,CreditCard,,,synthetic
2012-12-05,ACCOUNT_BARCLAYCARD,72.02,CR,PAYMENT RECEIVED - THANK YOU,£,Credit Card,Barclaycard,Shopping,CreditCard,,,synthetic
2012-12-05,ACCOUNT_CURRENT,-113.11,DD,AMERICAN EXPRESS PAYMENT,£,Current Account,Current,Shopping,CreditCard,,,synthetic
2012-12-05,ACCOUNT_CURRENT,-20.02,PAYMENT,CABVISION NETWORK,£,Current Account,Current,Transport,taxi,,,synthetic
2012-12-05,ACCOUNT_CURRENT,-72.02,DD,CARDHOLDER_NAME_CARDNUMBER,£,Current Account,Current,Shopping,CreditCard,,,synthetic
2012-12-05,ACCOUNT_CURRENT,-57.38,TFR,CLEANER_A,£,Current Account,Current,Bills,Household,cleaner,,synthetic
2012-12-05,ACCOUNT_CURRENT,-3.49,PAYMENT,PRET A MANGER,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2012-12-05,ACCOUNT_CURRENT,-99.09,DD,SAINSBURYS BANK PL,£,Current Account,Current,Shopping,CreditCard,,,synthetic
2012-12-05,ACCOUNT_CURRENT,-8.89,PAYMENT,YOUR LOCAL STORE,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2012-12-05,ACCOUNT_SAINSBURY,99.09,CR,"DIRECT DEBIT RECEIVED, THANK YOU",£,Credit Card,Sainsbury,Shopping,CreditCard,,,synthetic
2012-12-06,ACCOUNT_CURRENT,-25.09,PAYMENT,CMT UK LTD,£,Current Account,Current,Transport,taxi,,,synthetic
2012-12-06,ACCOUNT_CURRENT,-36.25,DD,THAMES WATER,£,Current Account,Current,Bills,utilities,water,,synthetic
2012-12-06,ACCOUNT_CURRENT,-8.38,PAYMENT,YOUR LOCAL STORE,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2012-12-08,ACCOUNT_CURRENT,-134.42,DD,E.ON ENERGY,£,Current Account,Current,Bills,utilities,gas/elec,,synthetic
2012-12-08,ACCOUNT_CURRENT,-76.79,PAYMENT,PAYPAL *UNKNOWN MRC 5274,£,Current Account,Current,Missing,,,,synthetic
2012-12-10,ACCOUNT_CURRENT,-9.57,PAYMENT,NISA LOCAL,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2012-12-10,ACCOUNT_CURRENT,-10.48,DD,SPOTIFY UK,£,Current Account,Current,Leisure,subscription,music,,synthetic
2012-12-10,ACCOUNT_CURRENT,-39.05,PAYMENT,TFL TRAVEL CH,£,Current Account,Current,Transport,tube,,,synthetic
2012-12-11,ACCOUNT_CURRENT,-10.13,PAYMENT,GOODGE STREET NEWS,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2012-12-11,ACCOUNT_CURRENT,-10.40,DD,SKYPE COMMUNICATIONS,£,Current Account,Current,Bills,utilities,Mobile Phone,,synthetic
2012-12-12,ACCOUNT_CURRENT,-54.85,TFR,CLEANER_A,£,Current Account,Current,Bills,Household,cleaner,,synthetic
2012-12-12,ACCOUNT_CURRENT,-37.56,DD,PLUSNET PLC,£,Current Account,Current,Bills,utilities,broadband,,synthetic
2012-12-12,ACCOUNT_CURRENT,-59.38,PAYMENT,SHELL SERVICE STN,£,Current Account,Current,Transport,Automotive,Petrol,,synthetic
2012-12-13,ACCOUNT_CURRENT,-5.94,PAYMENT,GREGGS PLC,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2012-12-13,ACCOUNT_CURRENT,-3.71,PAYMENT,STARBUCKS COFFEE,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2012-12-13,ACCOUNT_CURRENT,-14.20,PAYMENT,UBER   TRIP HELP.UBER.COM,£,Current Account,Current,Transport,taxi,,,synthetic
2012-12-13,ACCOUNT_CURRENT,-23.41,PAYMENT,WILLIAM IV PUB,£,Current Account,Current,Leisure,food/drinks,pub,,synthetic
2012-12-14,ACCOUNT_AMEX,-84.57,PAYMENT,ZIZZI RESTAURANT,£,Credit Card,Amex,Leisure,food/drinks,restaurant,,synthetic
2012-12-15,ACCOUNT_CURRENT,-11.28,PAYMENT,NISA LOCAL,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2012-12-15,ACCOUNT_CURRENT,-18.57,PAYMENT,THE WOODMAN PUB,£,Current Account,Current,Leisure,food/drinks,pub,,synthetic
2012-12-15,ACCOUNT_CURRENT,-23.19,DD,VODAFONE LTD,£,Current Account,Current,Bills,utilities,Mobile Phone,,synthetic
2012-12-15,ACCOUNT_CURRENT,-99.24,PAYMENT,WAITROSE 0123,£,Current Account,Current,Shopping,Groceries,Supermarket,,synthetic
2012-12-16,ACCOUNT_AMEX,-68.68,PAYMENT,HONEST BURGER,£,Credit Card,Amex,Leisure,food/drinks,restaurant,,synthetic
2012-12-16,ACCOUNT_AMEX,-87.48,PAYMENT,MCDONALDS RESTAURANT,£,Credit Card,Amex,Leisure,food/drinks,restaurant,,synthetic
2012-12-16,ACCOUNT_CURRENT,-25.00,FPO,BRITISH RED CROSS,£,Current Account,Current,Bills,Charity,,,synthetic
2012-12-17,ACCOUNT_CURRENT,-79.95,PAYMENT,JAZZ WINE MART,£,Current Account,Current,Shopping,Groceries,wine,,synthetic
2012-12-17,ACCOUNT_CURRENT,-9.94,PAYMENT,SAVERS HEALTH & BE,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2012-12-17,ACCOUNT_CURRENT,-31.65,PAYMENT,TFL TRAVEL CH,£,Current Account,Current,Transport,tube,,,synthetic
2012-12-18,ACCOUNT_AMEX,-38.58,PAYMENT,VITAL INGREDIENT,£,Credit Card,Amex,Leisure,food/drinks,restaurant,,synthetic
2012-12-18,ACCOUNT_CURRENT,-8.88,PAYMENT,CASTLE NEWS LTD,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2012-12-18,ACCOUNT_CURRENT,-22.08,PAYMENT,DUKE OF YORK,£,Current Account,Current,Leisure,food/drinks,pub,,synthetic
2012-12-18,ACCOUNT_CURRENT,-15.77,PAYMENT,STARS POKER,£,Current Account,Current,Leisure,entertainment,,,synthetic
2012-12-19,ACCOUNT_CURRENT,-5.05,PAYMENT,BLANK STREET COFFEE,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2012-12-19,ACCOUNT_CURRENT,-4.23,PAYMENT,CAFFE NERO,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2012-12-19,ACCOUNT_CURRENT,-55.31,TFR,CLEANER_A,£,Current Account,Current,Bills,Household,cleaner,,synthetic
2012-12-19,ACCOUNT_CURRENT,-9.23,PAYMENT,CORNER XPRESS,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2012-12-19,ACCOUNT_CURRENT,-4.53,PAYMENT,PAYBYPHONE PARKING,£,Current Account,Current,Transport,Automotive,parking & fees,,synthetic
2012-12-19,ACCOUNT_CURRENT,-3.26,PAYMENT,PRET A MANGER,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2012-12-20,ACCOUNT_AMEX,-81.95,PAYMENT,GOURMET BURGER KIT,£,Credit Card,Amex,Leisure,food/drinks,restaurant,,synthetic
2012-12-20,ACCOUNT_CURRENT,-5.76,PAYMENT,KAFFEINE LONDON,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2012-12-20,ACCOUNT_CURRENT,-13.05,DD,TV LICENSE MTHLY,£,Current Account,Current,Bills,utilities,TV License,,synthetic
2012-12-22,ACCOUNT_CURRENT,-22.07,PAYMENT,CABVISION NETWORK,£,Current Account,Current,Transport,taxi,,,synthetic
2012-12-22,ACCOUNT_CURRENT,-9.26,PAYMENT,GOODGE STREET NEWS,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2012-12-22,ACCOUNT_CURRENT,-50.21,PAYMENT,HOMEBASE LTD,£,Current Account,Current,Shopping,Household,DIY,,synthetic
2012-12-22,ACCOUNT_CURRENT,-2.88,PAYMENT,STARBUCKS COFFEE,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2012-12-22,ACCOUNT_CURRENT,-16.61,PAYMENT,STARS POKER,£,Current Account,Current,Leisure,entertainment,,,synthetic
2012-12-22,ACCOUNT_CURRENT,-76.80,PAYMENT,TESCO PAY AT PUMP,£,Current Account,Current,Transport,Automotive,Petrol,,synthetic
2012-12-22,ACCOUNT_CURRENT,-96.66,PAYMENT,TESCO SELF SERVICE 4521,£,Current Account,Current,Shopping,Groceries,Supermarket,,synthetic
2012-12-22,ACCOUNT_CURRENT,-15.10,PAYMENT,UDEMY ONLINE COURSE,£,Current Account,Current,Leisure,entertainment,,,synthetic
2012-12-23,ACCOUNT_CURRENT,-28.12,PAYMENT,CABVISION NETWORK,£,Current Account,Current,Transport,taxi,,,synthetic
2012-12-24,ACCOUNT_CURRENT,-3.43,PAYMENT,COSTA COFFEE,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2012-12-24,ACCOUNT_CURRENT,-32.65,PAYMENT,OYSTERCARD TOPUP,£,Current Account,Current,Transport,tube,,,synthetic
2012-12-25,ACCOUNT_BARCLAYCARD,-26.41,PAYMENT,ZARA UK,£,Credit Card,Barclaycard,Shopping,Clothes,,,synthetic
2012-12-25,ACCOUNT_CURRENT,3177.95,FPI,COMPANY_A SALARY,£,Current Account,Current,Income,Salary,,,synthetic
2012-12-26,ACCOUNT_CURRENT,-8.94,PAYMENT,APCOA PARKING,£,Current Account,Current,Transport,Automotive,parking & fees,,synthetic
2012-12-26,ACCOUNT_CURRENT,-3.94,PAYMENT,CAFFE NERO,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2012-12-26,ACCOUNT_CURRENT,-56.35,TFR,CLEANER_A,£,Current Account,Current,Bills,Household,cleaner,,synthetic
2012-12-26,ACCOUNT_CURRENT,-8.44,PAYMENT,HARRYS DELI,£,Current Account,Current,Shopping,Groceries,,,synthetic
2012-12-26,ACCOUNT_CURRENT,-9.55,PAYMENT,PAYBYPHONE PARKING,£,Current Account,Current,Transport,Automotive,parking & fees,,synthetic
2012-12-26,ACCOUNT_CURRENT,-386.68,TFR,POT OF GOLD TRANSFER,£,Current Account,Current,Savings,Transfer,,,synthetic
2012-12-26,ACCOUNT_SAVINGS,386.68,TFR,POT OF GOLD CREDIT,£,Savings,Pot of Gold,Savings,Transfer,,,synthetic
2012-12-28,ACCOUNT_CURRENT,-15.00,DD,BRITISH RED CROSS,£,Current Account,Current,Bills,Charity,,,synthetic
2012-12-28,ACCOUNT_CURRENT,-3.76,PAYMENT,GREGGS PLC,£,Current Account,Current,Leisure,food/drinks,café,,synthetic
2012-12-28,ACCOUNT_CURRENT,-28.34,PAYMENT,THE OLD NICK,£,Current Account,Current,Leisure,food/drinks,pub,,synthetic
2012-12-29,ACCOUNT_CURRENT,-86.54,PAYMENT,JAZZ WINE MART,£,Current Account,Current,Shopping,Groceries,wine,,synthetic
2012-12-29,ACCOUNT_CURRENT,-95.84,PAYMENT,SAINSBURYS TO YOU,£,Current Account,Current,Shopping,Groceries,Supermarket,,synthetic
2012-12-30,ACCOUNT_AMEX,-42.50,PAYMENT,CHIPOTLE LONDON,£,Credit Card,Amex,Leisure,food/drinks,restaurant,,synthetic
2012-12-30,ACCOUNT_CURRENT,-6.88,PAYMENT,EURO SUPERMARKET,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2012-12-30,ACCOUNT_CURRENT,-26.19,PAYMENT,FITZROY TAVERN,£,Current Account,Current,Leisure,food/drinks,pub,,synthetic
2012-12-30,ACCOUNT_CURRENT,-5.17,PAYMENT,PRET A MANGER,£,Current Account,Current,Leisure,food/drinks,restaurant,,synthetic
2012-12-31,ACCOUNT_CURRENT,-20.00,CASH,CASH WITHDRAWAL ATM,£,Current Account,Current,Withdrawal,,,,synthetic
2012-12-31,ACCOUNT_CURRENT,-43.10,PAYMENT,LUL TICKET MACHINE,£,Current Account,Current,Transport,tube,,,synthetic
2012-12-31,ACCOUNT_CURRENT,-12.36,PAYMENT,VERIFONE TAXI,£,Current Account,Current,Transport,taxi,,,synthetic
2012-12-31,ACCOUNT_SAVINGS,9.43,INT,INTEREST PAID GROSS,£,Savings,Pot of Gold,Savings,Interest,,,synthetic
2013-01-01,ACCOUNT_CURRENT,-1050.00,DD,MTG 80451771,£,Current Account,Current,House,Mortgage,,,synthetic
2013-01-02,ACCOUNT_CURRENT,-150.00,CASH,CASH WITHDRAWAL ATM,£,Current Account,Current,Withdrawal,,,,synthetic
2013-01-02,ACCOUNT_CURRENT,-8.20,PAYMENT,CASTLE NEWS LTD,£,Current Account,Current,Shopping,Groceries,Corner Shop,,synthetic
2013-01-02,ACCOUNT_CURRENT,-59.73,TFR,CLEANER_A,£,Current Account,Current,Bills,Household,cleaner,,synthetic
2013-01-02,ACCOUNT_CURRENT,-59.98,PAYMENT,MCDONALDS RESTAURANT,£,Current Account,Current,Leisure,food/drinks,restaurant,,synthetic
2013-01-02,ACCOUNT_CURRENT,-5.35,PAYMENT,PAYBYPHONE PARKING,£,Current Account,Current,Transport,Automotive,parking & fees,,synthetic
2013-01-02,ACCOUNT_CURRENT,-39.18,DD,STUDIO SOCIETY LDN,£,Current Account,Current,Leisure,sport,gym,,synthetic
2013-01-02,ACCOUNT_CURRENT,-20.69,PAYMENT,WILLIAM IV PUB,£,Current Account,Current,Leisure,food/drinks,pub,,synthetic
2013-01-03,ACCOUNT_BARCLAYCARD,-46.19,PAYMENT,ZIZZI RESTAURANT,£,Credit Card,Barclaycard,Leisure,food/drinks,restaurant,,synthetic
2013-01-03,ACCOUNT_CURRENT,-8.47,DD,AMAZON PRIME MEMBER,£,Current Account,Current,Leisure,subscription,amazon,,synthetic
